PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
262,240,43,76,15,0,19,60,0,0,18,59,0.317,0.37,0.617,0.987,165.0,148.0,10,3,0,1,1,abreujo02,1
202,160,46,40,11,0,14,29,8,1,38,60,0.25,0.406,0.581,0.987,156.0,93.0,3,4,0,0,2,acunaro01,0
205,185,29,48,15,1,8,23,2,1,20,74,0.259,0.332,0.481,0.813,126.0,89.0,4,0,0,0,0,adamewi01,0
1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,adamsau02,0
51,49,4,9,2,0,2,9,0,0,2,18,0.184,0.216,0.347,0.563,45.0,17.0,3,0,0,0,0,adamsma01,0
132,124,9,20,4,0,3,7,0,1,7,55,0.161,0.212,0.266,0.478,30.0,33.0,3,1,0,0,0,adelljo01,0
101,89,10,17,7,0,0,3,1,0,11,23,0.191,0.287,0.27,0.557,57.0,24.0,3,1,0,0,0,adriaeh01,0
216,188,31,52,10,0,8,34,0,1,23,40,0.277,0.352,0.457,0.809,117.0,86.0,5,1,0,4,0,aguilje01,0
217,199,29,53,10,1,5,29,4,0,18,46,0.266,0.327,0.402,0.729,97.0,80.0,3,0,0,0,0,ahmedni01,0
183,155,16,38,6,1,0,9,7,3,25,34,0.245,0.357,0.297,0.654,74.0,46.0,1,2,0,0,0,akiyash01,0
231,219,35,62,15,0,3,22,3,0,5,30,0.283,0.306,0.393,0.698,88.0,86.0,6,3,2,2,0,alberha01,0
124,118,21,32,5,0,6,19,3,1,5,30,0.271,0.306,0.466,0.773,100.0,55.0,0,1,0,0,0,albieoz01,0
23,21,2,3,0,1,1,1,0,0,2,4,0.143,0.217,0.381,0.598,60.0,8.0,0,0,0,0,0,alcanse01,0
100,93,12,21,2,0,3,16,2,0,4,36,0.226,0.28,0.344,0.624,68.0,32.0,2,3,0,0,1,alfarjo01,0
29,28,5,6,0,1,2,7,3,0,1,8,0.214,0.241,0.5,0.741,96.0,14.0,0,0,0,0,0,alforan01,0
16,16,3,3,0,0,1,3,3,0,0,7,0.188,0.188,0.375,0.563,49.0,6.0,0,0,0,0,0,alforan01,0
13,12,2,3,0,1,1,4,0,0,1,1,0.25,0.308,0.667,0.974,155.0,8.0,0,0,0,0,0,alforan01,0
32,31,1,6,1,0,1,3,0,0,1,14,0.194,0.219,0.323,0.541,49.0,10.0,0,0,0,0,0,allenau01,0
32,26,4,4,1,0,1,4,2,0,3,10,0.154,0.281,0.308,0.589,62.0,8.0,0,2,0,1,0,allengr01,0
28,25,3,4,1,0,1,4,1,0,1,9,0.16,0.214,0.32,0.534,44.0,8.0,0,1,0,1,0,allengr01,0
4,1,1,0,0,0,0,0,1,0,2,1,0.0,0.75,0.0,0.75,138.0,0.0,0,1,0,0,0,allengr01,0
13,11,0,1,0,0,0,0,1,1,2,4,0.091,0.231,0.091,0.322,-5.0,1.0,0,0,0,0,0,almonab01,0
34,30,4,5,1,0,0,1,0,0,3,9,0.167,0.265,0.2,0.465,29.0,6.0,0,1,0,0,0,almoral01,0
239,208,31,48,6,0,16,35,1,0,24,61,0.231,0.326,0.49,0.817,122.0,102.0,4,6,0,1,4,alonspe01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,altavda01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,altavda01,0
210,192,32,42,9,0,5,18,2,3,17,39,0.219,0.286,0.344,0.629,71.0,66.0,5,1,0,0,0,altuvjo01,0
41,37,6,7,1,0,0,2,2,0,3,16,0.189,0.268,0.216,0.485,34.0,8.0,0,1,0,0,0,alvared01,0
9,8,2,2,0,0,1,4,0,0,0,1,0.25,0.333,0.625,0.958,153.0,5.0,1,1,0,0,0,alvaryo01,0
229,200,27,51,7,1,11,38,0,0,22,66,0.255,0.345,0.465,0.81,116.0,93.0,2,6,0,1,1,anderbr06,0
221,208,45,67,11,1,10,21,5,2,10,50,0.322,0.357,0.529,0.886,140.0,110.0,4,2,0,1,0,anderti01,0
111,103,11,20,5,0,3,7,3,1,8,15,0.194,0.252,0.33,0.582,60.0,34.0,5,0,0,0,0,andruel01,0
65,62,5,15,2,1,1,5,0,0,3,9,0.242,0.277,0.355,0.632,75.0,22.0,1,0,0,0,0,andujmi01,0
21,20,1,2,1,0,0,0,0,0,1,9,0.1,0.143,0.15,0.293,-19.0,3.0,0,0,0,0,0,apostsh01,0
56,47,7,8,1,0,2,8,1,0,6,18,0.17,0.304,0.319,0.623,63.0,15.0,1,3,0,0,0,aquinar01,0
80,72,8,18,2,0,1,9,0,0,8,21,0.25,0.325,0.319,0.644,73.0,23.0,0,0,0,0,0,arauzjo01,0
189,173,22,45,10,1,5,20,2,0,14,32,0.26,0.317,0.416,0.734,95.0,72.0,10,1,0,1,0,arciaor01,0
201,182,23,46,9,0,8,26,0,0,15,20,0.253,0.303,0.434,0.738,86.0,79.0,7,0,0,4,3,arenano01,0
76,64,15,18,2,0,7,11,4,0,6,22,0.281,0.382,0.641,1.022,182.0,41.0,2,5,0,1,0,arozara01,0
121,112,16,36,9,0,0,13,0,0,8,11,0.321,0.364,0.402,0.765,113.0,45.0,2,0,0,1,0,arraelu01,0
54,50,7,12,1,0,3,8,0,0,4,11,0.24,0.296,0.44,0.736,93.0,22.0,2,0,0,0,0,arroych01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,arroych01,0
54,50,7,12,1,0,3,8,0,0,4,11,0.24,0.296,0.44,0.736,93.0,22.0,2,0,0,0,0,arroych01,0
16,16,4,4,1,0,1,3,0,0,0,2,0.25,0.25,0.5,0.75,101.0,8.0,0,0,0,0,0,astudwi01,0
62,49,6,9,2,0,1,2,0,0,11,22,0.184,0.355,0.286,0.641,82.0,14.0,2,2,0,0,0,avilaal01,0
125,106,21,24,7,2,4,11,3,1,13,40,0.226,0.336,0.443,0.779,114.0,47.0,2,5,0,1,0,baderha01,0
235,222,27,45,9,1,8,24,3,0,7,75,0.203,0.238,0.36,0.599,59.0,80.0,8,4,0,2,0,baezja01,0
104,86,14,21,3,0,1,9,3,0,13,24,0.244,0.353,0.314,0.667,84.0,27.0,0,2,2,1,0,barneau01,0
110,98,10,20,3,0,5,13,0,0,12,28,0.204,0.291,0.388,0.679,75.0,38.0,2,0,0,0,0,barnhtu01,0
68,67,4,13,0,0,0,2,1,1,1,26,0.194,0.206,0.194,0.4,6.0,13.0,1,0,0,0,0,garcijo02,0
28,27,5,2,0,0,0,2,1,0,0,15,0.074,0.107,0.074,0.181,-48.0,2.0,0,1,0,0,0,barrefr02,0
10,10,5,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,barrefr02,0
18,17,0,2,0,0,0,2,1,0,0,8,0.118,0.167,0.118,0.284,-20.0,2.0,0,1,0,0,0,barrefr02,0
111,103,15,24,5,2,0,7,0,0,3,41,0.233,0.288,0.32,0.609,68.0,33.0,1,5,0,0,0,bartjo01,0
18,14,5,2,0,0,0,1,2,0,4,5,0.143,0.333,0.143,0.476,39.0,2.0,0,0,0,0,0,basablu01,0
54,50,8,11,1,0,2,5,0,0,2,14,0.22,0.278,0.36,0.638,72.0,18.0,3,2,0,0,0,beatyma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,bedroca01,0
223,195,22,44,3,0,8,22,0,0,22,59,0.226,0.305,0.364,0.669,82.0,71.0,3,2,0,4,4,belljo02,0
243,213,33,51,10,0,12,30,6,1,30,42,0.239,0.333,0.455,0.789,112.0,97.0,4,0,0,0,2,bellico01,0
179,149,25,46,13,1,9,30,0,0,30,36,0.309,0.425,0.591,1.015,177.0,88.0,5,0,0,0,1,beltbr01,0
60,48,9,10,1,0,3,5,0,1,7,13,0.208,0.328,0.417,0.744,103.0,20.0,0,2,2,1,0,bemboan01,0
52,39,4,4,1,0,0,1,1,2,11,17,0.103,0.314,0.128,0.442,25.0,5.0,1,1,1,0,0,beninan01,0
149,120,21,31,5,0,2,14,9,2,23,37,0.258,0.388,0.35,0.738,102.0,42.0,1,3,2,1,0,bertijo01,0
246,219,47,64,9,1,16,39,10,2,24,38,0.292,0.366,0.562,0.927,147.0,123.0,2,2,0,1,1,bettsmo01,0
128,123,18,37,9,1,5,23,4,1,5,27,0.301,0.328,0.512,0.84,127.0,63.0,2,0,0,0,1,bichebo01,0
265,220,41,55,16,0,8,28,6,0,41,61,0.25,0.375,0.432,0.807,122.0,95.0,2,3,0,0,0,biggica01,0
34,30,2,5,2,0,0,4,1,0,2,10,0.167,0.242,0.233,0.476,35.0,7.0,0,1,1,0,0,bishobr01,0
247,221,31,67,12,1,6,42,2,1,19,44,0.303,0.356,0.448,0.804,104.0,99.0,4,2,0,5,4,blackch02,0
4,3,0,1,1,0,0,0,0,0,0,0,0.333,0.5,0.667,1.167,221.0,2.0,0,1,0,0,0,blanktr01,0
225,203,36,61,8,0,11,28,8,0,21,41,0.3,0.364,0.502,0.867,128.0,102.0,3,0,0,1,2,bogaexa01,0
180,160,24,54,11,0,4,23,1,1,16,36,0.338,0.4,0.481,0.881,137.0,77.0,4,2,0,2,0,bohmal01,0
3,3,1,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,bonifem01,0
94,86,8,19,3,0,2,17,0,0,5,26,0.221,0.277,0.326,0.602,65.0,28.0,1,2,0,1,0,bonifjo01,0
145,125,15,25,3,1,7,29,2,0,17,40,0.2,0.303,0.408,0.711,90.0,51.0,6,2,0,1,0,boteda01,0
217,191,32,54,11,0,7,22,5,2,23,48,0.283,0.364,0.45,0.814,116.0,86.0,2,2,0,1,1,bradlja02,0
187,170,24,51,15,0,5,22,2,0,17,28,0.3,0.364,0.476,0.84,127.0,81.0,3,0,0,0,0,brantmi02,0
3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,brantro01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,brasiry01,0
141,129,14,30,7,1,8,26,1,0,7,27,0.233,0.281,0.488,0.769,101.0,63.0,6,2,0,1,0,braunry02,0
180,153,19,37,12,1,6,22,0,0,24,26,0.242,0.35,0.451,0.801,117.0,69.0,2,2,0,1,1,bregmal01,0
6,5,0,1,0,0,0,0,0,0,1,1,0.2,0.333,0.2,0.533,52.0,1.0,0,0,0,0,0,bricejo01,0
112,106,14,24,6,0,3,12,4,0,6,30,0.226,0.268,0.368,0.636,70.0,39.0,2,0,0,0,0,brinsle01,0
98,86,12,26,5,1,5,12,2,0,8,31,0.302,0.378,0.558,0.936,160.0,48.0,1,3,0,1,0,brossmi01,0
5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,brownse01,0
103,96,11,19,4,2,6,14,0,0,7,24,0.198,0.252,0.469,0.721,89.0,45.0,1,0,0,0,1,bruceja01,0
147,131,20,27,5,1,4,11,0,0,12,40,0.206,0.293,0.351,0.644,73.0,46.0,1,4,0,0,0,bryankr01,0
43,39,4,6,2,0,0,4,0,0,2,11,0.154,0.19,0.205,0.396,2.0,8.0,3,0,1,1,0,buterdr01,0
135,130,19,33,3,0,13,27,2,1,2,36,0.254,0.267,0.577,0.844,125.0,75.0,2,1,0,2,0,buxtoby01,0
213,190,23,46,9,3,8,31,0,0,19,40,0.242,0.305,0.447,0.753,101.0,85.0,6,0,0,4,0,cabreas01,0
231,204,28,51,4,0,10,35,1,0,24,51,0.25,0.329,0.417,0.746,104.0,85.0,3,1,0,2,1,cabremi01,0
21,18,4,6,1,0,0,2,0,0,3,2,0.333,0.429,0.389,0.817,122.0,7.0,1,0,0,0,1,cainlo01,0
228,190,35,43,9,0,16,40,1,1,28,50,0.226,0.338,0.526,0.864,130.0,100.0,6,6,0,4,0,calhoko01,0
108,100,3,19,2,1,1,13,0,0,5,17,0.19,0.231,0.26,0.491,36.0,26.0,1,1,0,2,0,calhowi01,0
127,120,16,24,8,0,4,9,0,0,6,35,0.2,0.244,0.367,0.611,58.0,44.0,1,1,0,0,0,camarjo01,0
59,57,4,11,2,1,0,3,1,0,2,19,0.193,0.22,0.263,0.483,33.0,15.0,1,0,0,0,0,camerda01,0
4,3,2,1,0,0,1,1,0,0,0,2,0.333,0.5,1.333,1.833,385.0,4.0,0,1,0,0,0,campulu01,0
206,185,30,55,11,3,7,29,1,1,20,49,0.297,0.369,0.503,0.872,137.0,93.0,3,1,0,0,0,candeje01,0
243,191,32,47,12,2,5,33,4,0,37,54,0.246,0.387,0.408,0.795,124.0,78.0,2,10,0,5,1,canhama01,0
182,171,23,54,9,0,10,30,0,0,9,24,0.316,0.352,0.544,0.896,143.0,93.0,7,1,0,1,1,canoro01,0
132,116,10,28,7,0,1,16,0,1,12,31,0.241,0.333,0.328,0.661,80.0,38.0,4,4,0,0,1,caratvi01,0
119,110,11,22,7,1,3,16,1,1,8,35,0.2,0.252,0.364,0.616,68.0,40.0,3,0,0,1,0,carlsdy01,0
169,140,22,26,6,0,4,24,0,0,23,48,0.186,0.325,0.314,0.64,79.0,44.0,1,6,0,0,1,carpema01,0
93,76,10,17,3,0,6,8,2,0,14,29,0.224,0.366,0.5,0.866,123.0,38.0,2,3,0,0,0,casalcu01,0
242,218,37,49,11,2,14,34,0,2,19,69,0.225,0.298,0.486,0.784,100.0,106.0,5,4,0,1,1,casteni01,0
54,49,6,17,4,0,0,3,0,0,5,11,0.347,0.407,0.429,0.836,131.0,21.0,1,0,0,0,0,castrha01,0
92,80,8,15,9,0,2,9,0,0,12,33,0.188,0.293,0.375,0.668,83.0,30.0,2,0,0,0,0,castrja01,0
62,52,5,10,4,0,2,6,0,0,10,23,0.192,0.323,0.385,0.707,93.0,20.0,1,0,0,0,0,castrja01,0
30,28,3,5,5,0,0,3,0,0,2,10,0.179,0.233,0.357,0.59,61.0,10.0,1,0,0,0,0,castrja01,0
63,60,9,16,3,1,2,4,0,0,3,13,0.267,0.302,0.45,0.752,100.0,27.0,0,0,0,0,0,castrst01,0
140,129,21,45,4,2,6,24,0,1,7,38,0.349,0.381,0.55,0.932,153.0,71.0,0,1,1,2,0,castrwi01,0
123,113,17,25,3,2,4,15,0,2,5,44,0.221,0.285,0.389,0.674,85.0,44.0,0,5,0,0,0,caveja01,0
62,53,10,13,2,0,3,7,1,0,8,14,0.245,0.355,0.453,0.808,117.0,24.0,3,1,0,0,0,cervefr01,0
34,31,3,5,1,0,2,4,0,0,2,15,0.161,0.235,0.387,0.622,68.0,12.0,1,1,0,0,0,cespeyo01,0
13,11,1,2,0,0,0,1,0,0,2,4,0.182,0.308,0.182,0.49,40.0,2.0,2,0,0,0,0,changyu01,0
152,142,22,33,9,2,10,25,0,0,8,54,0.232,0.276,0.535,0.812,120.0,76.0,2,1,0,1,0,chapmma01,0
158,146,16,31,5,2,5,19,3,0,8,50,0.212,0.259,0.377,0.636,67.0,55.0,6,2,0,2,0,chavimi01,0
82,74,4,12,3,0,1,7,0,0,6,21,0.162,0.232,0.243,0.475,32.0,18.0,5,1,0,1,0,chiriro01,0
49,42,3,5,1,0,0,2,0,0,5,12,0.119,0.224,0.143,0.367,5.0,6.0,3,1,0,1,0,chiriro01,0
33,32,1,7,2,0,1,5,0,0,1,9,0.219,0.242,0.375,0.617,67.0,12.0,2,0,0,0,0,chiriro01,0
62,56,8,9,1,1,2,6,2,2,5,19,0.161,0.242,0.321,0.563,51.0,18.0,0,1,0,0,0,chishja01,0
145,122,16,28,13,0,3,16,0,0,20,36,0.23,0.331,0.41,0.741,108.0,50.0,1,0,0,3,2,choiji01,0
127,110,13,26,3,0,5,15,6,2,13,33,0.236,0.323,0.4,0.723,99.0,44.0,1,2,0,2,1,choosh01,0
18,16,1,1,1,0,0,0,0,0,2,5,0.063,0.167,0.125,0.292,-17.0,2.0,0,0,0,0,0,colliza01,0
24,23,3,3,1,0,0,2,1,0,1,3,0.13,0.167,0.174,0.341,-11.0,4.0,1,0,0,0,0,colonch01,0
233,202,40,65,12,0,9,31,3,3,24,57,0.322,0.412,0.515,0.927,154.0,104.0,6,7,0,0,0,confomi01,0
10,10,0,4,1,0,0,1,0,0,0,4,0.4,0.4,0.5,0.9,136.0,5.0,0,0,0,0,0,contrwi02,0
225,189,37,46,10,0,7,26,1,2,20,57,0.243,0.356,0.407,0.763,106.0,77.0,6,14,0,2,1,contrwi01,0
133,120,20,34,8,0,6,20,0,0,11,31,0.283,0.353,0.5,0.853,127.0,60.0,5,2,0,0,0,coopega03,0
8,8,0,1,0,0,0,0,1,0,0,3,0.125,0.125,0.125,0.25,-30.0,1.0,0,0,0,0,0,cordery01,0
42,38,7,8,3,0,2,7,1,0,4,4,0.211,0.286,0.447,0.733,94.0,17.0,1,0,0,0,0,cordefr02,0
221,201,22,53,9,0,5,25,0,0,16,49,0.264,0.326,0.383,0.709,93.0,77.0,4,3,0,1,2,correca01,0
4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,craigwi01,0
193,172,26,44,12,0,8,28,1,2,15,47,0.256,0.326,0.465,0.792,115.0,80.0,3,4,0,2,2,crawfbr01,0
232,204,33,52,7,2,2,24,6,3,23,39,0.255,0.336,0.338,0.674,91.0,69.0,4,3,0,2,0,crawfjp01,0
52,42,9,8,3,0,4,8,0,0,9,16,0.19,0.346,0.548,0.894,141.0,23.0,2,1,0,0,0,croncj01,0
20,17,0,0,0,0,0,0,0,0,1,7,0.0,0.15,0.0,0.15,-54.0,0.0,0,2,0,0,0,cronke01,0
192,172,26,49,15,3,4,20,3,1,18,30,0.285,0.354,0.477,0.831,129.0,82.0,4,1,0,1,0,croneja01,0
214,185,33,56,6,0,16,33,0,0,25,58,0.303,0.397,0.595,0.992,171.0,110.0,8,4,0,0,5,cruzne02,0
7,7,2,1,1,0,0,1,0,0,0,4,0.143,0.143,0.286,0.429,9.0,2.0,0,0,0,0,0,culbech01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,cuthbch01,0
184,165,19,53,8,0,9,34,1,0,16,50,0.321,0.386,0.533,0.919,139.0,88.0,8,2,0,1,0,darnatr01,0
99,93,9,17,2,2,0,9,1,0,4,28,0.183,0.222,0.247,0.47,20.0,23.0,0,1,0,1,0,dahlda01,0
92,80,13,21,3,0,8,16,0,0,10,39,0.263,0.359,0.6,0.959,149.0,48.0,0,2,0,0,0,dalbebo01,0
47,43,3,7,1,0,3,11,0,0,4,13,0.163,0.234,0.395,0.629,60.0,17.0,2,0,0,0,0,davidma02,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,davisau01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,davisau01,0
55,52,3,6,3,0,0,1,0,0,3,17,0.115,0.164,0.173,0.337,-8.0,9.0,0,0,0,0,0,davisch02,0
229,190,26,47,9,0,6,19,0,0,31,56,0.247,0.371,0.389,0.761,111.0,74.0,8,7,0,1,1,davisjd01,0
12,12,2,2,0,0,1,1,0,0,0,6,0.167,0.167,0.417,0.583,54.0,5.0,0,0,0,0,0,davisja03,0
34,27,4,7,2,0,1,6,1,0,3,11,0.259,0.364,0.444,0.808,121.0,12.0,1,2,0,1,0,davisjo05,0
99,85,9,17,5,0,2,10,0,0,10,26,0.2,0.303,0.329,0.632,78.0,28.0,5,3,0,1,0,daviskh01,0
7,4,1,1,1,0,0,0,0,0,3,2,0.25,0.571,0.5,1.071,202.0,2.0,0,0,0,0,0,deanau01,0
174,152,17,38,6,0,3,25,1,0,17,50,0.25,0.322,0.349,0.671,87.0,53.0,4,1,0,4,0,dejonpa01,0
22,20,0,3,0,0,0,3,0,0,2,2,0.15,0.227,0.15,0.377,8.0,3.0,2,0,0,0,0,delmoni01,0
33,29,5,5,1,0,0,4,0,0,3,14,0.172,0.273,0.207,0.48,36.0,6.0,0,1,0,0,0,demertr01,0
120,107,10,27,3,2,0,7,3,2,9,29,0.252,0.31,0.318,0.628,73.0,34.0,0,0,4,0,0,deshide02,0
248,232,32,61,16,1,11,43,0,0,13,67,0.263,0.31,0.483,0.793,107.0,112.0,8,3,0,0,0,deverra01,0
59,58,8,14,5,0,3,6,0,0,1,12,0.241,0.254,0.483,0.737,95.0,28.0,1,0,0,0,0,diazal02,0
73,68,4,16,2,0,2,9,0,0,5,15,0.235,0.288,0.353,0.641,63.0,24.0,4,0,0,0,0,diazel01,0
22,22,3,4,0,0,0,1,0,0,0,7,0.182,0.182,0.182,0.364,-1.0,4.0,0,0,0,0,0,diazis01,0
41,39,2,6,2,0,0,3,0,0,2,12,0.154,0.195,0.205,0.4,9.0,8.0,2,0,0,0,0,diazle01,0
138,114,16,35,3,0,2,11,0,0,23,17,0.307,0.428,0.386,0.814,133.0,44.0,6,1,0,0,1,diazya01,0
170,151,28,45,10,1,10,27,0,0,16,30,0.298,0.371,0.576,0.947,156.0,87.0,5,2,0,1,2,dickeal01,0
210,194,25,50,5,1,7,17,1,1,15,35,0.258,0.311,0.402,0.713,91.0,78.0,5,0,0,0,1,dickeco01,0
75,61,9,12,1,0,5,8,1,1,9,21,0.197,0.347,0.459,0.806,121.0,28.0,4,5,0,0,0,dietrde01,0
18,14,1,1,0,0,0,1,0,0,3,4,0.071,0.222,0.071,0.294,-14.0,1.0,0,0,0,1,0,difowi01,0
14,13,0,1,1,0,0,2,0,0,1,4,0.077,0.143,0.154,0.297,-18.0,2.0,1,0,0,0,0,dixonbr01,0
102,81,14,18,2,0,6,11,0,0,18,24,0.222,0.373,0.469,0.842,132.0,38.0,4,2,0,1,1,donaljo02,0
16,15,1,2,0,0,0,0,0,0,1,5,0.133,0.188,0.133,0.321,-9.0,2.0,1,0,0,0,0,doziebr01,0
186,158,29,36,4,2,6,12,4,0,27,48,0.228,0.344,0.392,0.736,99.0,62.0,3,1,0,0,0,doziehu01,0
49,46,3,7,1,0,0,1,0,0,2,9,0.152,0.184,0.174,0.358,0.0,8.0,0,0,0,1,0,drurybr01,0
177,157,21,43,4,1,4,19,2,3,15,36,0.274,0.337,0.389,0.726,100.0,61.0,4,1,1,2,0,dubonma01,0
36,34,3,6,2,0,0,3,1,0,1,11,0.176,0.222,0.235,0.458,27.0,8.0,1,1,0,0,0,duggast01,0
209,190,34,45,8,0,16,33,0,0,15,54,0.237,0.301,0.532,0.833,114.0,101.0,2,3,0,1,0,duvalad01,0
66,61,9,11,0,0,0,5,6,0,4,11,0.18,0.231,0.18,0.411,15.0,11.0,0,0,1,0,0,dysonja01,0
55,51,6,8,0,0,0,5,4,0,4,10,0.157,0.218,0.157,0.375,5.0,8.0,0,0,0,0,0,dysonja01,0
11,10,3,3,0,0,0,0,2,0,0,1,0.3,0.3,0.3,0.6,67.0,3.0,0,0,1,0,0,dysonja01,0
176,159,22,36,11,1,4,17,3,0,12,32,0.226,0.285,0.384,0.669,79.0,61.0,4,1,4,0,1,eatonad02,0
227,204,29,51,7,1,5,26,2,4,16,48,0.25,0.317,0.368,0.685,90.0,75.0,5,5,0,2,0,edmanto01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,elledse01,0
181,159,19,25,5,0,10,19,0,0,16,54,0.157,0.25,0.377,0.627,70.0,60.0,3,4,0,1,0,encared01,0
93,88,11,26,5,1,3,12,1,0,3,19,0.295,0.333,0.477,0.811,120.0,42.0,1,2,0,0,0,engelad01,0
89,74,10,11,3,0,0,4,1,0,14,22,0.149,0.292,0.189,0.481,35.0,14.0,2,1,0,0,0,ervinph01,0
42,35,5,3,0,0,0,0,1,0,6,8,0.086,0.238,0.086,0.324,-10.0,3.0,1,1,0,0,0,ervinph01,0
47,39,5,8,3,0,0,4,0,0,8,14,0.205,0.34,0.282,0.622,79.0,11.0,1,0,0,0,0,ervinph01,0
222,203,22,43,7,3,4,20,1,0,15,41,0.212,0.27,0.335,0.605,63.0,68.0,5,2,0,2,4,escobed01,0
66,60,10,16,4,0,0,6,1,0,4,16,0.267,0.308,0.333,0.641,77.0,20.0,1,0,1,1,0,espinsa01,0
52,48,8,8,0,0,1,3,1,0,1,19,0.167,0.231,0.229,0.46,29.0,11.0,0,3,0,0,0,estrath01,0
45,39,6,14,2,0,1,9,0,1,5,7,0.359,0.444,0.487,0.932,155.0,19.0,1,1,0,0,0,evansph01,0
70,64,4,17,3,0,0,4,1,0,5,13,0.266,0.329,0.313,0.641,69.0,20.0,0,1,0,0,0,farmeky01,0
39,31,5,7,2,1,1,7,0,1,7,11,0.226,0.359,0.452,0.811,122.0,14.0,0,0,0,1,0,fishede01,0
230,207,31,66,13,0,3,18,2,1,20,25,0.319,0.376,0.425,0.801,120.0,88.0,4,0,1,2,0,fletcda02,0
213,198,30,53,11,1,12,32,1,0,13,36,0.268,0.315,0.515,0.83,124.0,102.0,5,1,0,1,1,florewi01,0
3,3,0,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,87.0,1.0,0,0,0,0,0,flories01,0
80,69,5,15,6,0,1,5,0,0,8,34,0.217,0.325,0.348,0.673,78.0,24.0,1,3,0,0,0,flowety01,0
84,74,5,10,4,0,2,11,0,0,7,16,0.135,0.226,0.27,0.496,38.0,20.0,4,2,0,1,0,fordmi01,0
38,34,2,4,1,0,1,2,0,0,4,12,0.118,0.211,0.235,0.446,21.0,8.0,0,0,0,0,0,forsylo01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,fostema01,0
101,90,14,21,2,0,4,15,1,1,10,28,0.233,0.317,0.389,0.706,95.0,35.0,2,1,0,0,0,fowlede01,0
29,26,3,4,1,1,0,0,2,1,2,11,0.154,0.241,0.269,0.511,44.0,7.0,0,1,0,0,0,fraleja01,0
155,141,19,43,9,1,4,23,0,0,11,37,0.305,0.368,0.468,0.836,133.0,66.0,3,3,0,0,0,francty01,0
61,55,9,17,4,0,2,10,0,0,5,15,0.309,0.377,0.491,0.868,140.0,27.0,1,1,0,0,0,francty01,0
94,86,10,26,5,1,2,13,0,0,6,22,0.302,0.362,0.453,0.815,128.0,39.0,2,2,0,0,0,francty01,0
243,223,23,62,16,0,8,38,1,0,16,38,0.278,0.321,0.457,0.778,108.0,102.0,4,0,0,4,1,francma02,0
230,209,22,48,7,0,7,23,1,3,17,35,0.23,0.297,0.364,0.661,79.0,76.0,3,3,1,0,0,fraziad01,0
160,131,24,35,6,1,8,26,3,0,25,44,0.267,0.394,0.511,0.905,150.0,67.0,5,3,0,1,0,frazicl01,0
172,157,16,37,9,1,4,12,1,1,11,42,0.236,0.302,0.382,0.684,88.0,60.0,1,4,0,0,0,frazito01,0
121,108,11,26,7,1,2,7,1,1,10,26,0.241,0.322,0.38,0.702,94.0,41.0,0,3,0,0,0,frazito01,0
51,49,5,11,2,0,2,5,0,0,1,16,0.224,0.255,0.388,0.643,74.0,19.0,1,1,0,0,0,frazito01,0
262,214,51,73,23,1,13,53,2,0,45,37,0.341,0.462,0.64,1.102,187.0,137.0,6,3,0,0,7,freemfr01,1
43,38,5,9,3,0,0,3,0,0,3,11,0.237,0.302,0.316,0.618,70.0,12.0,0,1,0,1,0,freemmi01,0
103,98,14,30,7,0,2,17,1,0,2,29,0.306,0.32,0.439,0.759,92.0,43.0,1,1,0,2,0,fuentjo01,0
60,53,10,15,5,0,1,3,0,0,6,11,0.283,0.356,0.434,0.79,113.0,23.0,0,0,1,0,0,gallaca01,0
